q_over_2pi,omega_branch_00_meV,omega_branch_01_meV,omega_branch_02_meV,omega_branch_03_meV,omega_branch_04_meV,omega_branch_05_meV,omega_branch_06_meV,omega_branch_07_meV,omega_branch_08_meV,omega_branch_09_meV,omega_branch_10_meV,omega_branch_11_meV,omega_branch_12_meV,omega_branch_13_meV,omega_branch_14_meV,omega_branch_15_meV,omega_branch_16_meV,omega_branch_17_meV,omega_branch_18_meV,omega_branch_19_meV,weight_branch_00,weight_branch_01,weight_branch_02,weight_branch_03,weight_branch_04,weight_branch_05,weight_branch_06,weight_branch_07,weight_branch_08,weight_branch_09,weight_branch_10,weight_branch_11,weight_branch_12,weight_branch_13,weight_branch_14,weight_branch_15,weight_branch_16,weight_branch_17,weight_branch_18,weight_branch_19
0.9261744966442952,3.573209666263453,3.2738704215106114,2.687589134001824,2.026989467521183,1.2985254114719285,0.7348307235128487,0.2929793781952717,0.06399402804971133,0.029160913125754702,0.021247609897149928,-0.021247609897149952,-0.029160913125754712,-0.06399402804971138,-0.29297937819527303,-0.7348307235128507,-1.298525411471931,-2.026989467521194,-2.6875891340018185,-3.273870421510605,-3.573209666263446,9.703354207194306e-33,2.0680082863431446e-33,1.2184680732585017e-32,5.987209919917624e-33,1.424483597238626e-32,1.3967086115746296e-32,0.0015706027018043715,5.036099229496476e-30,0.03974741966094038,0.005618576558220403,0.005618576558220403,0.03974741966094033,1.6101766767230203e-30,0.0015706027018043713,6.0049235587339484e-33,3.29827954759959e-33,4.670968464939284e-33,6.393442703438661e-33,7.260219295589112e-34,5.724103338032487e-33
0.9362416107382551,3.532500361951837,3.358677182319145,2.5540290707057482,2.170714996345472,1.1687948624551767,0.8423791584483711,0.23129166523446473,0.09950728944809238,0.03289263649022402,0.027423880154267576,-0.027423880154267714,-0.032892636490223906,-0.09950728944809226,-0.23129166523446384,-0.8423791584483713,-1.1687948624551756,-2.1707149963454744,-2.5540290707057403,-3.3586771823191452,-3.532500361951825,2.5508926018512986e-34,1.2445798390190648e-33,1.756577275894534e-33,5.0958323860491846e-33,2.0468873738623558e-33,6.0664172569653364e-33,0.001315511098749252,4.5439179996866647e-32,0.024368535841960106,0.0035190477210840774,0.003519047721084074,0.02436853584196012,7.009200264692772e-32,0.00131551109874925,3.6424629797048666e-33,1.511971589021248e-32,1.6220325731910115e-33,5.009185817982844e-34,1.875932123210315e-34,2.702579214649371e-33
0.9463087248322147,3.479244161136862,3.4324880178497534,2.4162642681833413,2.3131938742606666,1.0442467230620027,0.9565592995860029,0.176951225163669,0.14165045921900918,0.03324989164541973,0.03167054066566884,-0.03167054066566893,-0.033249891645420034,-0.1416504592190092,-0.17695122516366876,-0.9565592995860012,-1.0442467230620018,-2.3131938742606644,-2.4162642681833355,-3.4324880178497543,-3.479244161136864,1.4745233656308858e-33,1.1446632948217725e-33,3.235148279817018e-33,4.325460507632518e-33,1.1885040892678908e-32,1.403666440054119e-32,0.0010756042666067785,1.1094484906670365e-31,0.015852520279077114,0.002311858164931703,0.0023118581649317037,0.015852520279077117,3.058083096055337e-32,0.0010756042666067859,1.0228490301691162e-33,9.007828069276894e-33,4.874627390912539e-33,2.272615050592421e-33,1.168052119023477e-33,5.360239005678129e-33
0.9563758389261745,3.494647551914203,3.4139190327515174,2.4533513179433073,2.2753818154672953,1.0769170786413134,0.9254868827393801,0.19073450178204768,0.12974553796944718,0.0334550756643049,0.030756909944047582,-0.03075690994404769,-0.033455075664304924,-0.1297455379694472,-0.19073450178204743,-0.925486882739383,-1.076917078641318,-2.2753818154673016,-2.453351317943298,-3.4139190327515125,-3.494647551914195,9.994911610321462e-33,2.4406268700823343e-33,1.7771629346262625e-33,7.565885771480485e-33,1.060564358558955e-32,1.6352660235749643e-32,2.94181059496717e-32,0.0008497721807429996,0.0015280216560068,0.01049352676546139,0.010493526765461357,0.0015280216560067902,0.0008497721807430054,2.5855342966789104e-32,8.572107448158441e-33,5.768684691982789e-33,4.992661990598187e-33,1.997294899338277e-33,1.1129319888401843e-33,6.016170487201333e-33
0.9664429530201343,3.5446001626460086,3.3371079330163016,2.5901009695336916,2.132466165798067,1.2029099457795298,0.8130344911901229,0.24701603446670356,0.08940283424200854,0.03224893036568462,0.025943498433067858,-0.025943498433067376,-0.032248930365684346,-0.0894028342420084,-0.24701603446670445,-0.8130344911901233,-1.202909945779534,-2.1324661657980646,-2.5901009695337,-3.337107933016298,-3.544600162646014,2.2724304844042334e-33,2.4047616343632264e-33,2.440870574660802e-34,4.700012914230898e-33,2.1003478593870034e-33,1.6117494588236407e-32,1.0661907122713842e-32,0.0006367989024871794,0.0009817949377778881,0.006829723719404991,0.006829723719404974,0.000981794937777901,0.0006367989024871736,3.6275483573233954e-32,5.165923198936292e-33,3.408085498042929e-33,5.257390248694406e-33,3.9659541106057216e-33,3.4714603728509184e-33,1.8411335706657827e-33
0.9765100671140939,3.5818969480372216,3.2494915052566706,2.7223571276937366,1.9885869990185143,1.333909420887461,0.707319758851489,0.31069067529774547,0.05559880291373365,0.027529805621825644,0.019342926881753136,-0.019342926881752587,-0.02752980562182489,-0.055598802913733134,-0.31069067529774436,-0.7073197588514875,-1.3339094208874593,-1.988586999018515,-2.722357127693736,-3.2494915052566613,-3.581896948037228,1.6146348284996752e-33,5.9702237127960805e-33,9.584191593767387e-33,1.0451550538001608e-32,1.1150770329275755e-32,2.947357210119772e-33,3.279997265434909e-33,0.00043530809383024823,0.0005843551325090343,0.004165842364395991,0.00416584236439602,0.0005843551325090365,0.00043530809383024644,1.3970882323235757e-33,2.337129028644153e-32,1.4066121329073174e-32,6.450056992588166e-33,6.047271465608449e-33,9.578037752744058e-33,3.0435402776125297e-33
0.9865771812080537,3.6062013735665666,3.151839596670758,2.8490472181536193,1.8447875419304505,1.4692049626984616,0.608683065917833,0.3818867106712786,0.02796339532592588,0.018784668432995123,0.011490444122877728,-0.011490444122877877,-0.01878466843299532,-0.02796339532592594,-0.3818867106712795,-0.6086830659178301,-1.4692049626984596,-1.844787541930452,-2.8490472181536224,-3.1518395966707566,-3.6062013735665444,6.1817548544692405e-34,5.5057656100382535e-34,1.963399418977739e-33,8.024422245108797e-34,2.3773085880033083e-33,9.223443609886045e-33,1.1148778858553397e-32,0.00024368055218857172,0.00028747943348429603,0.00212599988699785,0.0021259998869978553,0.00028747943348428524,0.0002436805521885685,1.3172369180989432e-32,6.235957474694226e-33,1.804179779752576e-33,6.964505307604069e-34,6.523517968642247e-34,2.0313269424178233e-33,7.012859182490234e-34
0.9966442953020134,3.6172935174654857,3.045001718443016,2.969124324883172,1.7020735092217483,1.6080091355201949,0.517375344803947,0.46065925580537803,0.00608755259734995,0.0055135046789087285,0.002922316750012054,-0.0029223167500116646,-0.00551350467890839,-0.006087552597349765,-0.4606592558053788,-0.5173753448039469,-1.6080091355201978,-1.7020735092217498,-2.9691243248831705,-3.045001718443018,-3.617293517465492,9.52155224065827e-34,8.018641356719378e-33,5.40972399575751e-33,8.739448816375326e-33,1.247769353031242e-32,1.924664520281189e-32,2.1253831820381317e-32,5.9924957969851236e-05,6.243286663723646e-05,0.000485245301251687,0.0004852453012516347,6.243286663719941e-05,5.992495796991068e-05,1.4510223844608673e-32,9.791387541672461e-33,1.8108111767733696e-32,1.4122849171119657e-32,4.482355068916182e-33,1.3314871621551216e-32,1.5373893845293065e-33
1.0067114093959733,3.615072850074694,3.081579600545833,2.929896591013671,1.7494640295708652,1.5614028159262634,0.5469850725813347,0.4335596768260248,0.01276620624263196,0.010470316388833854,0.005824749703288897,-0.005824749703288572,-0.010470316388833854,-0.012766206242631929,-0.4335596768260227,-0.5469850725813333,-1.5614028159262634,-1.74946402957087,-2.929896591013672,-3.0815796005458327,-3.615072850074694,6.627938010704361e-34,8.424807047526031e-34,1.5998448022209226e-33,4.992416388789713e-34,8.424807047526031e-34,1.1143995365006678e-33,5.261729610110707e-33,0.00010918767835102852,0.0001185333475820875,0.0009047578718474091,0.0009047578718474091,0.00011853334758206606,0.00010918767835104917,5.301281440183153e-33,3.2135861933862184e-34,7.21019172536883e-34,1.526085983977713e-33,7.375881824320967e-34,1.0000199198046762e-33,7.744675915537015e-34
1.016778523489933,3.599559505657811,3.1854543753452194,2.8075009294735636,1.8926488681453915,1.4236761982033805,0.6407581970983989,0.3573140205937041,0.036514315656925346,0.022178227991998204,0.014213950071009696,-0.014213950071009581,-0.022178227991998107,-0.03651431565692559,-0.357314020593704,-0.6407581970984005,-1.4236761982033774,-1.892648868145389,-2.8075009294735547,-3.1854543753452242,-3.599559505657808,1.9204518899767297e-33,3.822459073286957e-33,3.5794935533463615e-33,1.7194864565882665e-33,6.498056399309653e-33,1.0626795897044442e-33,5.188256442845825e-33,0.0002398690880252043,0.0002952144049316249,0.0021536572028354314,0.002153657202835394,0.00029521440493162623,0.00023986908802520657,1.7320130096837232e-33,2.889323886634045e-33,4.6585134734500775e-33,8.653243658119111e-34,3.490195353061916e-33,5.214038197546004e-33,4.818382057014869e-34
1.0268456375838926,3.570894027614008,3.2798517867335244,2.6788376347427922,2.036588713358128,1.2897288627195822,0.7417865135539328,0.2886349676586328,0.06616227013681898,0.02952507562116804,0.021708678906558157,-0.02170867890655833,-0.029525075621168018,-0.06616227013681895,-0.28863496765863317,-0.7417865135539353,-1.2897288627195798,-2.0365887133581335,-2.6788376347427953,-3.2798517867335213,-3.5708940276140075,3.3453140521076146e-34,1.9105807896469645e-33,2.5416772618747522e-33,1.393173162607669e-33,1.7824150699940914e-33,6.013264108990618e-33,9.805195162364165e-33,0.00033849251321513946,0.000475242473050181,0.0033559852454056135,0.0033559852454055853,0.00047524247305018487,0.00033849251321513984,1.4806962029507043e-32,1.0728537584440431e-32,2.186495099736557e-33,1.0344126693635045e-33,5.731080979766109e-34,1.268975778003505e-33,1.609087972123845e-33
